Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou_Tariff,FiT,H2_Tariff
04/01/2023,1,3,0,72,1698,0,0.0875529,0.04377645,1.777118896
04/01/2023,1,3,1,73,1668,0,0.0803358,0.0401679,4.53259448
04/01/2023,1,3,2,74,1688,0,0.0661473,0.03307365,2.738594352
04/01/2023,1,3,3,75,1665,0,0.0655137,0.03275685,4.762347712
04/01/2023,1,3,4,76,1662,0,0.067869,0.0339345,1.828946336
04/01/2023,1,3,5,77,1743,0,0.0773091,0.03865455,1.744434816
04/01/2023,1,3,6,78,1776,0,0.08271,0.041355,5.726676784
04/01/2023,1,3,7,79,1672,0,0.0993762,0.0496881,2.305429936
04/01/2023,1,3,8,80,1417,0,0.1087407,0.05437035,3.437172224
04/01/2023,1,3,9,81,1437,0,0.1186632,0.0593316,5.760576064
04/01/2023,1,3,10,82,1549,15.1678,0.1201203,0.06006015,5.760576064
04/01/2023,1,3,11,83,1759,347.787,0.1195146,0.0597573,4.822938832
04/01/2023,1,3,12,84,1754,24.9399,0.1170837,0.05854185,5.08909208
04/01/2023,1,3,13,85,1768,21.9417,0.1152207,0.05761035,3.813784544
04/01/2023,1,3,14,86,1799,21.1772,0.1138869,0.05694345,3.038025568
04/01/2023,1,3,15,87,1724,0,0.1171881,0.05859405,5.760576064
04/01/2023,1,3,16,88,1786,0,0.120177,0.0600885,4.085616512
04/01/2023,1,3,17,89,1757,0,0.1202625,0.06013125,5.044137568
04/01/2023,1,3,18,90,1692,0,0.1193634,0.0596817,3.845724096
04/01/2023,1,3,19,91,1805,0,0.117027,0.0585135,2.920200608
04/01/2023,1,3,20,92,1762,0,0.1136124,0.0568062,2.504924048
04/01/2023,1,3,21,93,1758,0,0.1152396,0.0576198,4.774853856
04/01/2023,1,3,22,94,1714,0,0.1093842,0.0546921,5.760576064
05/01/2023,1,3,23,95,1772,0,0.1040022,0.0520011,5.760576064
05/01/2023,1,4,0,96,1729,0,0.0976914,0.0488457,2.626797984
05/01/2023,1,4,1,97,1784,0,0.0935046,0.0467523,3.807450768
05/01/2023,1,4,2,98,1811,0,0.0928296,0.0464148,2.91361536
05/01/2023,1,4,3,99,1394,0,0.0869265,0.04346325,3.301270544
